,subject,session,task,run,space,directory,fullpath,edgefrac,hfc
1309,06,,SESS04,,MNI152NLin2009cAsym,sub-06_task-SESS04_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-MNI152NLin2009cAsym_melodic,0.19121392956127434,0.5037037037037038
1310,06,,SESS04,,MNI152NLin2009cAsym,sub-06_task-SESS04_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-MNI152NLin2009cAsym_melodic,0.18523458996029862,0.2222222222222222
1311,06,,SESS04,,MNI152NLin2009cAsym,sub-06_task-SESS04_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-MNI152NLin2009cAsym_melodic,0.17715817884547236,0.38518518518518524
1312,06,,SESS04,,MNI152NLin2009cAsym,sub-06_task-SESS04_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-MNI152NLin2009cAsym_melodic,0.18416271112112953,0.2518518518518519
1313,06,,SESS04,,MNI152NLin2009cAsym,sub-06_task-SESS04_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-MNI152NLin2009cAsym_melodic,0.17706200081443238,0.4592592592592593
1314,06,,SESS04,,MNI152NLin2009cAsym,sub-06_task-SESS04_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-MNI152NLin2009cAsym_melodic,0.17526929443999215,0.2074074074074074
1315,06,,SESS04,,MNI152NLin2009cAsym,sub-06_task-SESS04_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-MNI152NLin2009cAsym_melodic,0.19178464682511595,0.2222222222222222
1316,06,,SESS04,,MNI152NLin2009cAsym,sub-06_task-SESS04_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-MNI152NLin2009cAsym_melodic,0.18605325762024835,0.4
1317,06,,SESS04,,MNI152NLin2009cAsym,sub-06_task-SESS04_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-MNI152NLin2009cAsym_melodic,0.18168566090054084,0.4
1318,06,,SESS04,,MNI152NLin2009cAsym,sub-06_task-SESS04_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-MNI152NLin2009cAsym_melodic,0.17832574071747223,0.2962962962962963
1319,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.33726536258730777,0.08888888888888889
1320,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.31959977177232946,0.02962962962962963
1321,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.23680111350524014,0.08888888888888889
1322,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.2673097384901011,0.08888888888888889
1323,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.31264521497250203,0.13333333333333336
1324,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.2782026126696204,0.2074074074074074
1325,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.3164528776304421,0.4740740740740741
1326,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.31322004504547013,0.4888888888888889
1327,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.3014008092192337,0.3111111111111111
1328,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.28748670274204624,0.014814814814814815
1329,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.2909736357358967,0.2814814814814815
1330,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.30495382909540913,0.4740740740740741
1331,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.29613821186751815,0.4740740740740741
1332,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.31960428798378065,0.17777777777777778
1333,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.30254156473813726,0.5185185185185185
1334,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.26013362160295256,0.17777777777777778
1335,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.24372558646982348,0.14814814814814814
1336,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.27726987717049273,0.2666666666666667
1337,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.24691276779144256,0.13333333333333336
1338,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.28943557877636394,0.13333333333333336
1339,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.27126516079895024,0.2222222222222222
1340,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.2702563665281858,0.13333333333333336
1341,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.24236306828328094,0.13333333333333336
1342,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.2583296256525682,0.17777777777777778
1343,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.24685884242398617,0.07407407407407407
1344,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.2763434094266542,0.14814814814814814
1345,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.27723687046074147,0.044444444444444446
1346,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.30222977750266,0.23703703703703705
1347,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.23060395891385843,0.3407407407407408
1348,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.2506693431894459,0.2074074074074074
1349,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.27488133160934486,0.14814814814814814
1350,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.26324832694583705,0.14814814814814814
1351,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.2794497419445149,0.5185185185185185
1352,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.23881657170250206,0.4
1353,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.28307918476622945,0.38518518518518524
1354,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.2889031443695357,0.1037037037037037
1355,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.2576434998103441,0.2222222222222222
1356,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.24732623160416387,0.2666666666666667
1357,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.26094643916109,0.23703703703703705
1358,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.26052126682713383,0.2962962962962963
1359,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.27566405464233396,0.5185185185185185
1360,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.27177225931071164,0.4
1361,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.25676453742022515,0.3111111111111111
1362,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.2628509785250166,0.37037037037037035
1363,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.2599285603448989,0.35555555555555557
1364,06,,SESS04,,T1w,sub-06_task-SESS04_space-T1w_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS04_space-T1w_melodic,0.25676963549832893,0.3407407407407408
1365,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.2637945743005926,0.014814814814814815
1366,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.22467828905341936,0.014814814814814815
1367,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.2624568368596595,0.02962962962962963
1368,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.23282594788400424,0.014814814814814815
1369,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.2247527788668784,0.02962962962962963
1370,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.2145897174223301,0.014814814814814815
1371,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.20819345771636627,0.044444444444444446
1372,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.19591994503496063,0.19259259259259262
1373,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.2142006901805896,0.044444444444444446
1374,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.1585833227576188,0.4148148148148148
1375,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.20870567858483452,0.02962962962962963
1376,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.22149846643154986,0.044444444444444446
1377,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.16298139197432734,0.14814814814814814
1378,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.18140480233372872,0.1037037037037037
1379,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.17650364075596922,0.11851851851851852
1380,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.1723030454088249,0.13333333333333336
1381,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.21618878654909135,0.562962962962963
1382,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.15927815958861352,0.2074074074074074
1383,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.17964621697635572,0.08888888888888889
1384,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.20967319565945464,0.5333333333333334
1385,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.21796790281621503,0.5185185185185185
1386,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.15424341249753917,0.19259259259259262
1387,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.20427576094971525,0.4
1388,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.18916995302137382,0.2962962962962963
1389,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.19656042014286992,0.044444444444444446
1390,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.205108437396927,0.6666666666666666
1391,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.20573837648024607,0.4444444444444444
1392,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.2191303158563573,0.11851851851851852
1393,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.20844065650240481,0.37037037037037035
1394,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.16215548422897907,0.14814814814814814
1395,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.16559765734699453,0.2962962962962963
1396,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.196031085328987,0.4444444444444444
1397,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.16341656686942174,0.19259259259259262
1398,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.1604459388062502,0.17777777777777778
1399,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.17075239695320127,0.2074074074074074
1400,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.17886211938166313,0.16296296296296298
1401,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.17536451986535467,0.32592592592592595
1402,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.2016941124327598,0.6222222222222222
1403,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.19423660989351693,0.07407407407407407
1404,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.19479402145584973,0.38518518518518524
1405,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.19807458324988073,0.05925925925925926
1406,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.2077311338408254,0.2222222222222222
1407,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.18338424118384472,0.16296296296296298
1408,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.19033089842734313,0.23703703703703705
1409,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.1785178177377218,0.38518518518518524
1410,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.1824276874571503,0.4148148148148148
1411,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.18666671187986467,0.13333333333333336
1412,06,,SESS05,,MNI152NLin6Asym,sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/auditory_vs_visual/ds003717/derivatives/melodic/sub-06/sub-06_task-SESS05_space-MNI152NLin6Asym_melodic,0.18307863264118646,0.3111111111111111
