,subject,session,task,run,space,directory,fullpath,edgefrac,hfc,gmp,pss
1680,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3461368156784403,0.5992292870905588,0.3482642777155655,0.2328438133863813
1681,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3997579534596984,0.011560693641618497,0.4385650224215247,0.9471575280377652
1682,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3477335475658987,0.6242774566473989,0.21489817792068597,0.1649316070308062
1683,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.29281077934564237,0.10211946050096339,0.5597955706984667,0.8297702106846013
1684,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.4289384371419062,0.011560693641618497,0.36461636017755233,0.7742482221325443
1685,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3679279146604701,0.01926782273603083,0.4271374177916234,0.9201927817471071
1686,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.34831062565762116,0.441233140655106,0.29975922953451045,0.3005032844121171
1687,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.4023846921642212,0.015414258188824663,0.3683552220137586,0.9166477859352211
1688,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.4185723356947409,0.37957610789980734,0.4001363326516701,0.46815611646389843
1689,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.40549855743375923,0.03275529865125241,0.4260634706279541,0.6688129662955414
1690,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.35977307908951356,0.12716763005780346,0.44702119152339065,0.8288987114897954
1691,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.36969276707992443,0.030828516377649325,0.41246498599439774,0.8765571108433818
1692,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.411114729905627,0.036608863198458574,0.3207236842105263,0.6342330520978127
1693,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3694934234274415,0.01348747591522158,0.35162241887905604,0.9178672870172444
1694,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.38412766891982963,0.01348747591522158,0.363069245165315,0.9346952435744518
1695,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.32691765285132324,0.0905587668593449,0.5688127584170112,0.7795312279734014
1696,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3663617975935088,0.5472061657032755,0.3343305908750935,0.2491112355516128
1697,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3127933533349928,0.14258188824662812,0.6025832091405862,0.7202030206301558
1698,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3490726813185851,0.06936416184971099,0.46899563318777293,0.7975867734310743
1699,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3358258013215326,0.5452793834296724,0.5241979336595977,0.2728873123031418
1700,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.37226019327358895,0.01926782273603083,0.42836185819070904,0.9545791755932028
1701,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.38321547030406555,0.01348747591522158,0.40815370196813494,0.8728138638374464
1702,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.385640237073797,0.20809248554913293,0.3923611111111111,0.6487436630940818
1703,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.4177021727582621,0.22157996146435452,0.3382923673997413,0.5230385032229249
1704,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.34209089729987274,0.02697495183044316,0.3630434782608696,0.8808356659297973
1705,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3460823420947093,0.4123314065510597,0.5319822672577581,0.42280893035326544
1706,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.37085271245283113,0.5086705202312138,0.24925149700598803,0.31417441017473674
1707,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.40623332304132737,0.025048169556840076,0.41870824053452116,0.9057394031220526
1708,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.29681294370065064,0.2235067437379576,0.5510522213561965,0.6314400665195854
1709,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3385389843470589,0.09441233140655106,0.5781399808245445,0.7968000136787937
1710,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.41950213071275927,0.011560693641618497,0.44932214331826986,0.9147143248552208
1711,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.31733633301727904,0.06165703275529865,0.6152941176470588,0.8402655378630415
1712,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.33353791070535393,0.1464354527938343,0.4582743988684583,0.5879567104023019
1713,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.36713390633345266,0.07321772639691715,0.34843437708194536,0.6829582763044131
1714,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3062527784619316,0.14258188824662812,0.597457627118644,0.7260280238466787
1715,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3123137640861476,0.1348747591522158,0.5329457364341085,0.7870870287071637
1716,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.357225424807575,0.18497109826589594,0.3944223107569721,0.6823621211929307
1717,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.30323232505471476,0.1329479768786127,0.5652372262773723,0.7303414349822492
1718,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.30705408002515433,0.10789980732177264,0.6057192374350087,0.7621405727372932
1719,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.37387428706401193,0.22543352601156066,0.3515825491873396,0.5399365480696179
1720,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.30077288766572785,0.12716763005780346,0.5347998557518933,0.7661322633703846
1721,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.37456768469144935,0.20423892100192678,0.38433141919606234,0.5534476300730934
1722,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3327477592292595,0.5009633911368016,0.36783124588002636,0.3172600110250457
1723,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.36779672223249893,0.19845857418111754,0.311949069539667,0.6220048852782097
1724,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.31634445186466176,0.1464354527938343,0.6062071745264006,0.6884749543404073
1725,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.33094113419315085,0.5549132947976879,0.5003940110323088,0.3069338259207248
1726,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.30003248113911873,0.08285163776493257,0.6109041652556721,0.8220909535812598
1727,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.4116252837839117,0.021194605009633914,0.3718371837183718,0.860668080726368
1728,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.38752387624079065,0.01348747591522158,0.39896103896103896,0.9185087190162124
1729,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.39077043300419406,0.05394990366088632,0.2962962962962963,0.6088335712350957
1730,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.30741918785964173,0.08092485549132948,0.5666104553119731,0.822945776828873
1731,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.33422094634337257,0.4932562620423892,0.45663166083236095,0.36745816537760745
1732,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3588186545488024,0.015414258188824663,0.436428149024246,0.8714734094972683
1733,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3804208163255977,0.011560693641618497,0.36785986290936784,0.9226943532739291
1734,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.35159910160718366,0.030828516377649325,0.3851576994434137,0.8481082211355363
1735,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.31582758759364205,0.1233140655105973,0.5472868217054263,0.640888148910498
1736,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3496798638717913,0.036608863198458574,0.4752814488497308,0.8168605164047595
1737,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.38511201540072243,0.5105973025048169,0.29343971631205673,0.38512771424085546
1738,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3641183968160719,0.03275529865125241,0.49125874125874125,0.8468598193517245
1739,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3484701651922828,0.22157996146435452,0.30013642564802184,0.5566160195613943
1740,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.32957798288359097,0.1464354527938343,0.5948121645796064,0.7549360844960908
1741,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3514988543430596,0.08285163776493257,0.43075852470424497,0.6944902000290828
1742,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3378365043317866,0.48169556840077066,0.3205657041838539,0.34329948846927943
1743,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3975520542511284,0.017341040462427747,0.4360231832367365,0.8758872310213024
1744,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.31133245605969206,0.13102119460500963,0.5801207617278217,0.7308582182955825
1745,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3285187973175382,0.11946050096339113,0.6030997304582211,0.702028892602761
1746,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3468020418289157,0.06165703275529865,0.46558704453441296,0.6690544488376724
1747,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3007216050953212,0.17726396917148363,0.614185921547555,0.6950736453377057
1748,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.38006062440680516,0.302504816955684,0.39398862713241267,0.5088230998988034
1749,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3868183557889004,0.3352601156069364,0.3992452830188679,0.5069882253914589
1750,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.31595953783050296,0.14836223506743737,0.5481886534518113,0.708759950506688
1751,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3451350750406596,0.09633911368015413,0.44519317160826594,0.6637868518042229
1752,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.28603874054315953,0.12716763005780346,0.5859106529209622,0.7603957740417667
1753,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3596623208898565,0.3448940269749518,0.367828418230563,0.4942237056897489
1754,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3205301025341607,0.1252408477842004,0.560192023633678,0.7169130953945598
1755,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3358103951234411,0.10982658959537572,0.239832285115304,0.7044111520565579
1756,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3443524187849056,0.4778420038535645,0.22909698996655517,0.32028122358945454
1757,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3378500099064367,0.07129094412331406,0.4609053497942387,0.8321649920141119
1758,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.35740983476598626,0.6685934489402697,0.28059950041631976,0.2475339049758498
1759,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3285758452418558,0.38921001926782267,0.45883293365307753,0.4606084697929052
1760,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3019361350757782,0.3179190751445087,0.07636655948553055,0.5978249255812813
1761,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.38075280803250383,0.07707129094412332,0.39481268011527376,0.7907199934505281
1762,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3684892648893173,0.025048169556840076,0.42329149232914925,0.8782181883719793
1763,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3586130467545252,0.3853564547206165,0.29363057324840763,0.4559829421130074
1764,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.35125171081512807,0.21194605009633913,0.3494299128101945,0.5852991195301825
1765,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.32968064338477265,0.5028901734104047,0.23104265402843602,0.3360721985069344
1766,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.34602759806702166,0.03275529865125241,0.34181141439205953,0.8526372742350447
1767,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.351338159739835,0.5452793834296724,0.23597678916827852,0.30232775873806156
1768,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3367650172997401,0.2466281310211946,0.178335535006605,0.5778078817959205
1769,07,,effort,,MNI152NLin6Asym,sub-07_task-effort_space-MNI152NLin6Asym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-07/sub-07_task-effort_space-MNI152NLin6Asym_melodic,0.3389323070198246,0.3603082851637765,0.26496674057649666,0.4831234764758219
