,subject,session,run,task,space,directory,fullpath,edgefrac,hfc
50,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.4715929932355255,0.24864864864864866
51,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.4679613155764215,0.05405405405405406
52,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.39408824609472526,0.17297297297297298
53,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.42423404750743693,0.21621621621621623
54,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.4512143528903447,0.21621621621621623
55,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.4980567600658076,0.032432432432432434
56,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.4510001995911899,0.0972972972972973
57,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.4664462620637323,0.2810810810810811
58,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.42627513540288264,0.17297297297297298
59,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.40005969105119443,0.15135135135135136
